boundary,boundary_left,boundary_right,left_index,right_index,left_filename,right_filename,sequence_gap,raw_matches,verified_inliers,inlier_ratio,qualified,selected,frontend
145-146,145,146,115,170,IMG20260826124327.jpg,IMG20260826125111.jpg,55,39,17,0.4358974358974359,1,0,aliked_lightglue
145-146,145,146,115,171,IMG20260826124327.jpg,IMG20260826125124.jpg,56,19,0,0.0,0,0,aliked_lightglue
145-146,145,146,115,172,IMG20260826124327.jpg,IMG20260826125127.jpg,57,50,0,0.0,0,0,aliked_lightglue
145-146,145,146,115,173,IMG20260826124327.jpg,IMG20260826125130.jpg,58,28,0,0.0,0,0,aliked_lightglue
145-146,145,146,115,174,IMG20260826124327.jpg,IMG20260826125133.jpg,59,38,0,0.0,0,0,aliked_lightglue
145-146,145,146,115,175,IMG20260826124327.jpg,IMG20260826125137.jpg,60,42,0,0.0,0,0,aliked_lightglue
145-146,145,146,115,176,IMG20260826124327.jpg,IMG20260826125139.jpg,61,36,15,0.4166666666666667,1,0,aliked_lightglue
145-146,145,146,115,177,IMG20260826124327.jpg,IMG20260826125146.jpg,62,43,0,0.0,0,0,aliked_lightglue
145-146,145,146,115,178,IMG20260826124327.jpg,IMG20260826125151.jpg,63,51,0,0.0,0,0,aliked_lightglue
145-146,145,146,115,179,IMG20260826124327.jpg,IMG20260826125156.jpg,64,60,19,0.31666666666666665,1,0,aliked_lightglue
145-146,145,146,115,180,IMG20260826124327.jpg,IMG20260826125224.jpg,65,0,0,0.0,0,0,aliked_lightglue
145-146,145,146,115,181,IMG20260826124327.jpg,IMG20260826125228.jpg,66,35,16,0.45714285714285713,1,0,aliked_lightglue
145-146,145,146,115,182,IMG20260826124327.jpg,IMG20260826125230.jpg,67,35,20,0.5714285714285714,1,0,aliked_lightglue
145-146,145,146,115,183,IMG20260826124327.jpg,IMG20260826125234.jpg,68,59,29,0.4915254237288136,1,0,aliked_lightglue
145-146,145,146,115,184,IMG20260826124327.jpg,IMG20260826125237.jpg,69,37,17,0.4594594594594595,1,0,aliked_lightglue
145-146,145,146,115,185,IMG20260826124327.jpg,IMG20260826125241.jpg,70,20,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,157,IMG20260826124331.jpg,IMG20260826124936.jpg,41,22,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,158,IMG20260826124331.jpg,IMG20260826124945.jpg,42,22,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,159,IMG20260826124331.jpg,IMG20260826124948.jpg,43,25,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,160,IMG20260826124331.jpg,IMG20260826124951.jpg,44,34,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,161,IMG20260826124331.jpg,IMG20260826124954.jpg,45,23,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,162,IMG20260826124331.jpg,IMG20260826125001.jpg,46,68,31,0.45588235294117646,1,0,aliked_lightglue
145-146,145,146,116,163,IMG20260826124331.jpg,IMG20260826125004.jpg,47,36,18,0.5,1,0,aliked_lightglue
145-146,145,146,116,164,IMG20260826124331.jpg,IMG20260826125007.jpg,48,25,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,165,IMG20260826124331.jpg,IMG20260826125013.jpg,49,51,18,0.35294117647058826,1,0,aliked_lightglue
145-146,145,146,116,166,IMG20260826124331.jpg,IMG20260826125016.jpg,50,25,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,167,IMG20260826124331.jpg,IMG20260826125018.jpg,51,36,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,168,IMG20260826124331.jpg,IMG20260826125103.jpg,52,78,16,0.20512820512820512,1,0,aliked_lightglue
145-146,145,146,116,169,IMG20260826124331.jpg,IMG20260826125108.jpg,53,36,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,170,IMG20260826124331.jpg,IMG20260826125111.jpg,54,56,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,171,IMG20260826124331.jpg,IMG20260826125124.jpg,55,34,15,0.4411764705882353,1,0,aliked_lightglue
145-146,145,146,116,172,IMG20260826124331.jpg,IMG20260826125127.jpg,56,52,15,0.28846153846153844,1,0,aliked_lightglue
145-146,145,146,116,173,IMG20260826124331.jpg,IMG20260826125130.jpg,57,26,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,174,IMG20260826124331.jpg,IMG20260826125133.jpg,58,24,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,175,IMG20260826124331.jpg,IMG20260826125137.jpg,59,35,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,176,IMG20260826124331.jpg,IMG20260826125139.jpg,60,41,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,177,IMG20260826124331.jpg,IMG20260826125146.jpg,61,43,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,178,IMG20260826124331.jpg,IMG20260826125151.jpg,62,20,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,179,IMG20260826124331.jpg,IMG20260826125156.jpg,63,35,15,0.42857142857142855,1,0,aliked_lightglue
145-146,145,146,116,180,IMG20260826124331.jpg,IMG20260826125224.jpg,64,15,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,181,IMG20260826124331.jpg,IMG20260826125228.jpg,65,18,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,182,IMG20260826124331.jpg,IMG20260826125230.jpg,66,51,25,0.49019607843137253,1,0,aliked_lightglue
145-146,145,146,116,183,IMG20260826124331.jpg,IMG20260826125234.jpg,67,33,19,0.5757575757575758,1,0,aliked_lightglue
145-146,145,146,116,184,IMG20260826124331.jpg,IMG20260826125237.jpg,68,20,0,0.0,0,0,aliked_lightglue
145-146,145,146,116,185,IMG20260826124331.jpg,IMG20260826125241.jpg,69,23,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,158,IMG20260826124334.jpg,IMG20260826124945.jpg,41,40,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,159,IMG20260826124334.jpg,IMG20260826124948.jpg,42,37,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,160,IMG20260826124334.jpg,IMG20260826124951.jpg,43,27,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,161,IMG20260826124334.jpg,IMG20260826124954.jpg,44,60,16,0.26666666666666666,1,0,aliked_lightglue
145-146,145,146,117,162,IMG20260826124334.jpg,IMG20260826125001.jpg,45,64,25,0.390625,1,0,aliked_lightglue
145-146,145,146,117,163,IMG20260826124334.jpg,IMG20260826125004.jpg,46,62,32,0.5161290322580645,1,0,aliked_lightglue
145-146,145,146,117,164,IMG20260826124334.jpg,IMG20260826125007.jpg,47,40,17,0.425,1,0,aliked_lightglue
145-146,145,146,117,165,IMG20260826124334.jpg,IMG20260826125013.jpg,48,66,18,0.2727272727272727,1,0,aliked_lightglue
145-146,145,146,117,166,IMG20260826124334.jpg,IMG20260826125016.jpg,49,56,16,0.2857142857142857,1,0,aliked_lightglue
145-146,145,146,117,167,IMG20260826124334.jpg,IMG20260826125018.jpg,50,47,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,168,IMG20260826124334.jpg,IMG20260826125103.jpg,51,50,18,0.36,1,0,aliked_lightglue
145-146,145,146,117,169,IMG20260826124334.jpg,IMG20260826125108.jpg,52,61,21,0.3442622950819672,1,0,aliked_lightglue
145-146,145,146,117,170,IMG20260826124334.jpg,IMG20260826125111.jpg,53,38,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,171,IMG20260826124334.jpg,IMG20260826125124.jpg,54,29,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,172,IMG20260826124334.jpg,IMG20260826125127.jpg,55,45,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,173,IMG20260826124334.jpg,IMG20260826125130.jpg,56,34,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,174,IMG20260826124334.jpg,IMG20260826125133.jpg,57,44,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,175,IMG20260826124334.jpg,IMG20260826125137.jpg,58,30,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,176,IMG20260826124334.jpg,IMG20260826125139.jpg,59,40,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,177,IMG20260826124334.jpg,IMG20260826125146.jpg,60,28,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,178,IMG20260826124334.jpg,IMG20260826125151.jpg,61,48,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,179,IMG20260826124334.jpg,IMG20260826125156.jpg,62,35,16,0.45714285714285713,1,0,aliked_lightglue
145-146,145,146,117,180,IMG20260826124334.jpg,IMG20260826125224.jpg,63,35,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,181,IMG20260826124334.jpg,IMG20260826125228.jpg,64,57,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,182,IMG20260826124334.jpg,IMG20260826125230.jpg,65,33,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,183,IMG20260826124334.jpg,IMG20260826125234.jpg,66,34,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,184,IMG20260826124334.jpg,IMG20260826125237.jpg,67,23,0,0.0,0,0,aliked_lightglue
145-146,145,146,117,185,IMG20260826124334.jpg,IMG20260826125241.jpg,68,40,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,159,IMG20260826124338.jpg,IMG20260826124948.jpg,41,66,17,0.25757575757575757,1,0,aliked_lightglue
145-146,145,146,118,160,IMG20260826124338.jpg,IMG20260826124951.jpg,42,56,22,0.39285714285714285,1,0,aliked_lightglue
145-146,145,146,118,161,IMG20260826124338.jpg,IMG20260826124954.jpg,43,72,27,0.375,1,0,aliked_lightglue
145-146,145,146,118,162,IMG20260826124338.jpg,IMG20260826125001.jpg,44,81,30,0.37037037037037035,1,0,aliked_lightglue
145-146,145,146,118,163,IMG20260826124338.jpg,IMG20260826125004.jpg,45,47,16,0.3404255319148936,1,0,aliked_lightglue
145-146,145,146,118,164,IMG20260826124338.jpg,IMG20260826125007.jpg,46,73,25,0.3424657534246575,1,0,aliked_lightglue
145-146,145,146,118,165,IMG20260826124338.jpg,IMG20260826125013.jpg,47,54,15,0.2777777777777778,1,0,aliked_lightglue
145-146,145,146,118,166,IMG20260826124338.jpg,IMG20260826125016.jpg,48,58,16,0.27586206896551724,1,0,aliked_lightglue
145-146,145,146,118,167,IMG20260826124338.jpg,IMG20260826125018.jpg,49,42,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,168,IMG20260826124338.jpg,IMG20260826125103.jpg,50,64,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,169,IMG20260826124338.jpg,IMG20260826125108.jpg,51,49,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,170,IMG20260826124338.jpg,IMG20260826125111.jpg,52,63,15,0.23809523809523808,1,0,aliked_lightglue
145-146,145,146,118,171,IMG20260826124338.jpg,IMG20260826125124.jpg,53,44,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,172,IMG20260826124338.jpg,IMG20260826125127.jpg,54,35,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,173,IMG20260826124338.jpg,IMG20260826125130.jpg,55,22,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,174,IMG20260826124338.jpg,IMG20260826125133.jpg,56,32,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,175,IMG20260826124338.jpg,IMG20260826125137.jpg,57,64,15,0.234375,1,0,aliked_lightglue
145-146,145,146,118,176,IMG20260826124338.jpg,IMG20260826125139.jpg,58,47,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,177,IMG20260826124338.jpg,IMG20260826125146.jpg,59,48,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,178,IMG20260826124338.jpg,IMG20260826125151.jpg,60,62,16,0.25806451612903225,1,0,aliked_lightglue
145-146,145,146,118,179,IMG20260826124338.jpg,IMG20260826125156.jpg,61,72,23,0.3194444444444444,1,0,aliked_lightglue
145-146,145,146,118,180,IMG20260826124338.jpg,IMG20260826125224.jpg,62,51,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,181,IMG20260826124338.jpg,IMG20260826125228.jpg,63,60,18,0.3,1,0,aliked_lightglue
145-146,145,146,118,182,IMG20260826124338.jpg,IMG20260826125230.jpg,64,51,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,183,IMG20260826124338.jpg,IMG20260826125234.jpg,65,56,19,0.3392857142857143,1,0,aliked_lightglue
145-146,145,146,118,184,IMG20260826124338.jpg,IMG20260826125237.jpg,66,18,0,0.0,0,0,aliked_lightglue
145-146,145,146,118,185,IMG20260826124338.jpg,IMG20260826125241.jpg,67,19,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,160,IMG20260826124343.jpg,IMG20260826124951.jpg,41,42,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,161,IMG20260826124343.jpg,IMG20260826124954.jpg,42,28,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,162,IMG20260826124343.jpg,IMG20260826125001.jpg,43,36,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,163,IMG20260826124343.jpg,IMG20260826125004.jpg,44,22,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,164,IMG20260826124343.jpg,IMG20260826125007.jpg,45,33,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,165,IMG20260826124343.jpg,IMG20260826125013.jpg,46,38,15,0.39473684210526316,1,0,aliked_lightglue
145-146,145,146,119,166,IMG20260826124343.jpg,IMG20260826125016.jpg,47,63,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,167,IMG20260826124343.jpg,IMG20260826125018.jpg,48,65,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,168,IMG20260826124343.jpg,IMG20260826125103.jpg,49,61,31,0.5081967213114754,1,0,aliked_lightglue
145-146,145,146,119,169,IMG20260826124343.jpg,IMG20260826125108.jpg,50,29,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,170,IMG20260826124343.jpg,IMG20260826125111.jpg,51,29,15,0.5172413793103449,1,0,aliked_lightglue
145-146,145,146,119,171,IMG20260826124343.jpg,IMG20260826125124.jpg,52,23,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,172,IMG20260826124343.jpg,IMG20260826125127.jpg,53,50,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,173,IMG20260826124343.jpg,IMG20260826125130.jpg,54,40,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,174,IMG20260826124343.jpg,IMG20260826125133.jpg,55,44,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,175,IMG20260826124343.jpg,IMG20260826125137.jpg,56,23,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,176,IMG20260826124343.jpg,IMG20260826125139.jpg,57,35,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,177,IMG20260826124343.jpg,IMG20260826125146.jpg,58,34,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,178,IMG20260826124343.jpg,IMG20260826125151.jpg,59,49,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,179,IMG20260826124343.jpg,IMG20260826125156.jpg,60,31,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,180,IMG20260826124343.jpg,IMG20260826125224.jpg,61,22,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,181,IMG20260826124343.jpg,IMG20260826125228.jpg,62,34,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,182,IMG20260826124343.jpg,IMG20260826125230.jpg,63,16,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,183,IMG20260826124343.jpg,IMG20260826125234.jpg,64,15,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,184,IMG20260826124343.jpg,IMG20260826125237.jpg,65,18,0,0.0,0,0,aliked_lightglue
145-146,145,146,119,185,IMG20260826124343.jpg,IMG20260826125241.jpg,66,22,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,161,IMG20260826124347.jpg,IMG20260826124954.jpg,41,41,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,162,IMG20260826124347.jpg,IMG20260826125001.jpg,42,28,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,163,IMG20260826124347.jpg,IMG20260826125004.jpg,43,47,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,164,IMG20260826124347.jpg,IMG20260826125007.jpg,44,38,16,0.42105263157894735,1,0,aliked_lightglue
145-146,145,146,120,165,IMG20260826124347.jpg,IMG20260826125013.jpg,45,56,22,0.39285714285714285,1,0,aliked_lightglue
145-146,145,146,120,166,IMG20260826124347.jpg,IMG20260826125016.jpg,46,41,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,167,IMG20260826124347.jpg,IMG20260826125018.jpg,47,25,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,168,IMG20260826124347.jpg,IMG20260826125103.jpg,48,58,17,0.29310344827586204,1,0,aliked_lightglue
145-146,145,146,120,169,IMG20260826124347.jpg,IMG20260826125108.jpg,49,32,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,170,IMG20260826124347.jpg,IMG20260826125111.jpg,50,18,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,171,IMG20260826124347.jpg,IMG20260826125124.jpg,51,48,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,172,IMG20260826124347.jpg,IMG20260826125127.jpg,52,41,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,173,IMG20260826124347.jpg,IMG20260826125130.jpg,53,36,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,174,IMG20260826124347.jpg,IMG20260826125133.jpg,54,24,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,175,IMG20260826124347.jpg,IMG20260826125137.jpg,55,20,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,176,IMG20260826124347.jpg,IMG20260826125139.jpg,56,0,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,177,IMG20260826124347.jpg,IMG20260826125146.jpg,57,33,15,0.45454545454545453,1,0,aliked_lightglue
145-146,145,146,120,178,IMG20260826124347.jpg,IMG20260826125151.jpg,58,37,15,0.40540540540540543,1,0,aliked_lightglue
145-146,145,146,120,179,IMG20260826124347.jpg,IMG20260826125156.jpg,59,25,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,180,IMG20260826124347.jpg,IMG20260826125224.jpg,60,53,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,181,IMG20260826124347.jpg,IMG20260826125228.jpg,61,34,17,0.5,1,0,aliked_lightglue
145-146,145,146,120,182,IMG20260826124347.jpg,IMG20260826125230.jpg,62,45,20,0.4444444444444444,1,0,aliked_lightglue
145-146,145,146,120,183,IMG20260826124347.jpg,IMG20260826125234.jpg,63,21,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,184,IMG20260826124347.jpg,IMG20260826125237.jpg,64,26,0,0.0,0,0,aliked_lightglue
145-146,145,146,120,185,IMG20260826124347.jpg,IMG20260826125241.jpg,65,0,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,162,IMG20260826124353.jpg,IMG20260826125001.jpg,41,60,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,163,IMG20260826124353.jpg,IMG20260826125004.jpg,42,18,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,164,IMG20260826124353.jpg,IMG20260826125007.jpg,43,26,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,165,IMG20260826124353.jpg,IMG20260826125013.jpg,44,62,22,0.3548387096774194,1,0,aliked_lightglue
145-146,145,146,121,166,IMG20260826124353.jpg,IMG20260826125016.jpg,45,34,17,0.5,1,0,aliked_lightglue
145-146,145,146,121,167,IMG20260826124353.jpg,IMG20260826125018.jpg,46,45,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,168,IMG20260826124353.jpg,IMG20260826125103.jpg,47,90,16,0.17777777777777778,1,0,aliked_lightglue
145-146,145,146,121,169,IMG20260826124353.jpg,IMG20260826125108.jpg,48,64,15,0.234375,1,0,aliked_lightglue
145-146,145,146,121,170,IMG20260826124353.jpg,IMG20260826125111.jpg,49,35,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,171,IMG20260826124353.jpg,IMG20260826125124.jpg,50,47,16,0.3404255319148936,1,0,aliked_lightglue
145-146,145,146,121,172,IMG20260826124353.jpg,IMG20260826125127.jpg,51,36,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,173,IMG20260826124353.jpg,IMG20260826125130.jpg,52,53,16,0.3018867924528302,1,0,aliked_lightglue
145-146,145,146,121,174,IMG20260826124353.jpg,IMG20260826125133.jpg,53,46,15,0.32608695652173914,1,0,aliked_lightglue
145-146,145,146,121,175,IMG20260826124353.jpg,IMG20260826125137.jpg,54,20,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,176,IMG20260826124353.jpg,IMG20260826125139.jpg,55,57,15,0.2631578947368421,1,0,aliked_lightglue
145-146,145,146,121,177,IMG20260826124353.jpg,IMG20260826125146.jpg,56,38,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,178,IMG20260826124353.jpg,IMG20260826125151.jpg,57,29,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,179,IMG20260826124353.jpg,IMG20260826125156.jpg,58,34,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,180,IMG20260826124353.jpg,IMG20260826125224.jpg,59,33,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,181,IMG20260826124353.jpg,IMG20260826125228.jpg,60,30,15,0.5,1,0,aliked_lightglue
145-146,145,146,121,182,IMG20260826124353.jpg,IMG20260826125230.jpg,61,79,30,0.379746835443038,1,0,aliked_lightglue
145-146,145,146,121,183,IMG20260826124353.jpg,IMG20260826125234.jpg,62,26,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,184,IMG20260826124353.jpg,IMG20260826125237.jpg,63,33,0,0.0,0,0,aliked_lightglue
145-146,145,146,121,185,IMG20260826124353.jpg,IMG20260826125241.jpg,64,30,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,163,IMG20260826124356.jpg,IMG20260826125004.jpg,41,61,17,0.2786885245901639,1,0,aliked_lightglue
145-146,145,146,122,164,IMG20260826124356.jpg,IMG20260826125007.jpg,42,24,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,165,IMG20260826124356.jpg,IMG20260826125013.jpg,43,92,38,0.41304347826086957,1,0,aliked_lightglue
145-146,145,146,122,166,IMG20260826124356.jpg,IMG20260826125016.jpg,44,44,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,167,IMG20260826124356.jpg,IMG20260826125018.jpg,45,34,15,0.4411764705882353,1,0,aliked_lightglue
145-146,145,146,122,168,IMG20260826124356.jpg,IMG20260826125103.jpg,46,76,22,0.2894736842105263,1,0,aliked_lightglue
145-146,145,146,122,169,IMG20260826124356.jpg,IMG20260826125108.jpg,47,46,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,170,IMG20260826124356.jpg,IMG20260826125111.jpg,48,40,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,171,IMG20260826124356.jpg,IMG20260826125124.jpg,49,41,15,0.36585365853658536,1,0,aliked_lightglue
145-146,145,146,122,172,IMG20260826124356.jpg,IMG20260826125127.jpg,50,32,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,173,IMG20260826124356.jpg,IMG20260826125130.jpg,51,33,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,174,IMG20260826124356.jpg,IMG20260826125133.jpg,52,42,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,175,IMG20260826124356.jpg,IMG20260826125137.jpg,53,45,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,176,IMG20260826124356.jpg,IMG20260826125139.jpg,54,26,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,177,IMG20260826124356.jpg,IMG20260826125146.jpg,55,68,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,178,IMG20260826124356.jpg,IMG20260826125151.jpg,56,26,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,179,IMG20260826124356.jpg,IMG20260826125156.jpg,57,31,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,180,IMG20260826124356.jpg,IMG20260826125224.jpg,58,37,0,0.0,0,0,aliked_lightglue
145-146,145,146,122,181,IMG20260826124356.jpg,IMG20260826125228.jpg,59,56,17,0.30357142857142855,1,0,aliked_lightglue
145-146,145,146,122,182,IMG20260826124356.jpg,IMG20260826125230.jpg,60,55,16,0.2909090909090909,1,0,aliked_lightglue
145-146,145,146,122,183,IMG20260826124356.jpg,IMG20260826125234.jpg,61,45,16,0.35555555555555557,1,0,aliked_lightglue
145-146,145,146,122,184,IMG20260826124356.jpg,IMG20260826125237.jpg,62,61,17,0.2786885245901639,1,0,aliked_lightglue
145-146,145,146,122,185,IMG20260826124356.jpg,IMG20260826125241.jpg,63,58,15,0.25862068965517243,1,0,aliked_lightglue
145-146,145,146,123,164,IMG20260826124400.jpg,IMG20260826125007.jpg,41,51,0,0.0,0,0,aliked_lightglue
145-146,145,146,123,165,IMG20260826124400.jpg,IMG20260826125013.jpg,42,91,49,0.5384615384615384,1,0,aliked_lightglue
145-146,145,146,123,166,IMG20260826124400.jpg,IMG20260826125016.jpg,43,94,47,0.5,1,0,aliked_lightglue
145-146,145,146,123,167,IMG20260826124400.jpg,IMG20260826125018.jpg,44,113,58,0.5132743362831859,1,0,aliked_lightglue
145-146,145,146,123,168,IMG20260826124400.jpg,IMG20260826125103.jpg,45,129,51,0.3953488372093023,1,0,aliked_lightglue
145-146,145,146,123,169,IMG20260826124400.jpg,IMG20260826125108.jpg,46,49,24,0.4897959183673469,1,0,aliked_lightglue
145-146,145,146,123,170,IMG20260826124400.jpg,IMG20260826125111.jpg,47,53,17,0.32075471698113206,1,0,aliked_lightglue
145-146,145,146,123,171,IMG20260826124400.jpg,IMG20260826125124.jpg,48,49,15,0.30612244897959184,1,0,aliked_lightglue
145-146,145,146,123,172,IMG20260826124400.jpg,IMG20260826125127.jpg,49,54,18,0.3333333333333333,1,0,aliked_lightglue
145-146,145,146,123,173,IMG20260826124400.jpg,IMG20260826125130.jpg,50,55,17,0.3090909090909091,1,0,aliked_lightglue
145-146,145,146,123,174,IMG20260826124400.jpg,IMG20260826125133.jpg,51,37,0,0.0,0,0,aliked_lightglue
145-146,145,146,123,175,IMG20260826124400.jpg,IMG20260826125137.jpg,52,36,0,0.0,0,0,aliked_lightglue
145-146,145,146,123,176,IMG20260826124400.jpg,IMG20260826125139.jpg,53,55,16,0.2909090909090909,1,0,aliked_lightglue
145-146,145,146,123,177,IMG20260826124400.jpg,IMG20260826125146.jpg,54,73,15,0.2054794520547945,1,0,aliked_lightglue
145-146,145,146,123,178,IMG20260826124400.jpg,IMG20260826125151.jpg,55,49,27,0.5510204081632653,1,0,aliked_lightglue
145-146,145,146,123,179,IMG20260826124400.jpg,IMG20260826125156.jpg,56,36,20,0.5555555555555556,1,0,aliked_lightglue
145-146,145,146,123,180,IMG20260826124400.jpg,IMG20260826125224.jpg,57,54,26,0.48148148148148145,1,0,aliked_lightglue
145-146,145,146,123,181,IMG20260826124400.jpg,IMG20260826125228.jpg,58,38,0,0.0,0,0,aliked_lightglue
145-146,145,146,123,182,IMG20260826124400.jpg,IMG20260826125230.jpg,59,50,15,0.3,1,0,aliked_lightglue
145-146,145,146,123,183,IMG20260826124400.jpg,IMG20260826125234.jpg,60,58,0,0.0,0,0,aliked_lightglue
145-146,145,146,123,184,IMG20260826124400.jpg,IMG20260826125237.jpg,61,95,19,0.2,1,0,aliked_lightglue
145-146,145,146,123,185,IMG20260826124400.jpg,IMG20260826125241.jpg,62,21,0,0.0,0,0,aliked_lightglue
145-146,145,146,124,165,IMG20260826124404.jpg,IMG20260826125013.jpg,41,50,25,0.5,1,0,aliked_lightglue
145-146,145,146,124,166,IMG20260826124404.jpg,IMG20260826125016.jpg,42,75,31,0.41333333333333333,1,0,aliked_lightglue
